spatial,temporal,tod,dow,LOC,POA,MOA,TIMERANGE,y
8.580220762,156.788875,5.067000718,3.415986141,1,1,1,0.3,0
43.67812431,224.1237168,3.061708123,0.394550132,1,0,0,6.966666667,0
22.54795583,111.4865877,9.905335248,0.15417015,0,0,0,8.5,0
8.255527322,281.3538299,8.491918068,1.709385475,0,0,0,0.083333333,0
14.55182994,339.1684224,4.042136649,3.27467236,1,1,1,3,0
21.50836767,81.55983348,8.013345596,2.148499852,0,0,1,12.96666667,0
23.34283016,62.17569444,4.216666667,0.648611111,0,0,0,0,0
3.803247864,283.0252093,6.06069102,2.542570362,0,0,0,23.98333333,0
11.43960689,3.347916667,8.35,3.304166667,0,0,0,0,0
25.23574009,39.63020826,8.875001833,2.739930632,0,1,0,0.016666667,0
2.206343922,120.6725691,7.858340784,1.346180245,1,0,0,0.05,0
7.695849024,164.3892103,9.341046506,3.22190084,0,0,0,0.016666667,0
32.28496032,108.1512466,3.629919394,3.220691086,1,0,1,3.916666667,0
21.68088311,226.9618056,0.916666667,2.923611111,1,0,0,0,0
26.53105093,160.7818788,5.2349097,0.514517651,0,0,0,2.383333333,0
26.76178639,216.8913688,2.607148929,0.247520094,0,1,0,1.5,0
18.2368649,96.84900515,3.623876369,1.300300404,1,1,0,0.083333333,0
3.599793796,163.3943554,9.464528834,2.786716479,1,1,0,0.1,0
8.354586334,96.87477446,3.005413061,1.357169989,0,0,1,5,0
5.06369812,356.7497462,6.019708893,0.615539682,0,0,0,55,0
13.90486638,183.7013889,7.166666667,2.402777778,0,1,1,0,0
25.35615567,329.8187959,4.348898498,0.73199034,0,1,0,4.5,0
15.92868925,231.0566836,2.720210153,0.125803273,0,1,1,1.25,0
24.6273625,60.95765092,1.016377929,2.083321303,0,0,0,0.066666667,0
17.82175275,36.25107141,6.025713918,0.494821413,0,0,0,0.35,0
25.70274058,88.88354335,2.794959711,2.224095544,0,1,0,0.433333333,0
25.39394471,36.23007746,5.521859011,1.396744125,1,1,1,3.05,0
6.437116983,244.9117714,5.950079523,1.707398013,0,1,0,165,0
18.42193506,191.116248,6.628778046,2.609303524,0,1,0,29.75,0
26.75345726,113.9229167,1.85,1.845833333,0,1,0,0,0
17.86643041,230.3381662,8.11598831,0.381278265,0,0,0,2.733333333,0
6.763058403,80.90486111,2.283333333,2.190277778,0,1,0,0,0
4.07237137,303.7146297,6.84888673,2.398657497,0,1,0,1.483333333,0
29.61396188,133.9104167,2.15,1.820833333,0,1,0,0,0
11.14039228,0.390133439,9.36320253,0.83249455,0,0,0,2.5,0
5.428107993,161.2916347,6.999231776,0.666634657,1,0,0,4,0
5.209946574,160.2656514,6.375633299,0.470459724,0,0,0,0.083333333,0
18.67450164,207.2715278,6.516666667,2.456944444,1,1,0,0,0
6.859163057,275.0222222,0.533333333,2.044444444,0,1,0,0,0
5.033097485,351.4283888,8.921332351,1.622833223,0,0,1,11.35,0
3.134644148,153.7216784,6.679717341,0.757488223,0,1,0,10,0
22.03937994,277.1466631,6.006425109,1.691387308,0,0,0,302.9666667,0
15.43414424,342.3258102,7.819444444,0.363773148,1,1,0,0.75,0
11.58463227,328.9960493,4.938174986,0.583117366,0,1,0,20,0
8.294086528,183.7790362,5.961782889,2.099175061,0,0,0,26.43333333,0
14.41564186,192.625,9,3.25,0,1,0,0,0
20.82631128,78.04722222,1.133333333,1.094444444,0,0,0,0,0
38.13304501,63.4566955,5.867357644,1.629135532,1,0,0,743.95,0
11.35013597,319.1108977,6.069742443,2.984030338,0,1,0,43.98333333,0
9.117205508,114.6388889,8.666666667,2.277777778,0,1,1,0,0
13.54247563,356.9758704,3.92728009,0.728296267,0,0,0,15.25,0
16.46120562,129.4020771,9.649851195,2.773604911,0,0,0,1.466666667,0
46.28932621,347.7361111,6.333333333,2.527777778,0,1,0,0,0
1.770100693,343.2725181,6.540435026,0.423315207,0,0,0,1.5,0
22.90960835,363.7152059,6.752708872,0.826460736,0,0,0,12.25,0
21.83246806,241.9097222,2.166666667,3.180555556,0,0,0,0,0
35.53182633,0.984429694,0.37368734,1.966374139,0,0,0,0.116666667,0
25.44930553,24.63648969,8.582103161,3.133017466,0,0,0,6.666666667,0
7.727451884,45.26608535,6.386048416,3.438064816,0,0,0,0.666666667,0
13.67632621,200.4373534,7.68534287,2.864729906,0,1,1,12.25,0
20.15675844,119.0420173,3.281787531,0.198898919,0,0,0,13,0
12.94163704,104.2689579,6.029226014,0.841156741,0,0,0,30.28333333,0
24.4943995,123.534037,6.036493276,1.518740811,0,0,0,18.98333333,0
22.28517065,4.658333333,8.2,1.683333333,0,0,0,0,0
7.096046695,202.1284386,3.082526269,0.770866961,0,0,0,1.333333333,0
9.160852327,208.3779606,6.028885637,1.70185649,0,1,0,8789.833333,0
19.70381553,327.2135788,5.896484098,1.073801802,0,1,0,79.5,0
26.61483702,349.6615361,8.117788931,0.376813893,0,1,0,2.45,0
2.817504659,217.7333217,6.400280037,0.465960554,0,0,0,0.033333333,0
5.244253088,233.0666667,1.6,2.133333333,0,0,0,0,0
19.34346626,197.1301966,3.124717524,1.273252119,1,0,0,0.616666667,0
4.182401182,295.8541667,3.5,1.708333333,0,1,0,0,0
20.09789527,244.4791667,11.5,1.041666667,0,0,1,0,0
18.41691908,106.326657,5.846475556,1.811583764,0,0,1,633.4,0
11.05356226,355.6708916,7.898600491,0.74577502,0,0,1,4.066666667,0
21.87367277,216.6877213,5.970100202,0.567658375,0,0,0,48,0
0.452118478,362.0411988,0.988771152,1.937967869,0,0,1,1,0
18.30355204,322.9818828,4.205695358,1.610355,0,0,0,16.93333333,0
3.145117175,262.8691435,4.858375793,2.618356521,0,0,0,17,0
12.19678009,22.00424681,2.016629455,0.835496808,0,0,0,8.25,0
25.70881196,231.7759537,6.015588412,1.805806351,0,0,0,171.6,0
26.32982164,77.14236111,3.416666667,0.715277778,0,0,0,0,0
19.2925784,123.358752,8.381120564,2.484998029,0,1,0,9.5,0
10.29083769,173.1005269,3.567106166,1.055723052,0,0,0,12.23333333,0
24.29251965,170.7251269,6.178562075,3.058460188,0,1,0,19,0
9.137786862,220.0124739,0.299373204,3.022196106,0,1,0,0.133333333,0
24.12652957,70.83777742,3.893341822,1.740555202,0,0,0,3.133333333,0
9.311057068,273.5635839,10.39197044,0.209417255,1,1,0,4.05,0
13.55157383,129.508605,5.909573613,1.738630643,1,0,0,315.1333333,0
26.56013405,12.26437131,6.344911363,1.685628693,0,0,0,10.5,0
4.335567774,325.0277778,0.666666667,3.055555556,0,0,0,0,0
20.88507212,213.8840278,2.783333333,3.231944444,0,0,0,0,0
9.082905477,72.82291667,4.25,2.645833333,0,1,0,0,0
19.8076199,78.41080383,9.859291847,1.862192716,0,0,0,2,0
17.62927188,300.6875,7.5,0.625,0,0,0,0,0
22.51047721,33.39236111,9.416666667,1.215277778,0,0,1,0,0
3.590851502,153.7746713,5.95323,0.891995407,0,0,0,21.48333333,0
13.94118341,325.7360079,6.024828095,2.982216542,0,1,1,25.31666667,0
22.77476188,12.54928086,6.35246318,0.955744396,0,0,0,50.31666667,0
20.75782853,335.55625,10.65,0.1125,0,0,0,0,0
20.38848784,72.05138263,1.233183125,2.106243741,0,1,1,0.166666667,0
2.014798736,273.0844571,2.66322437,0.094832541,1,0,0,9,1
20.07696553,347.7668914,5.59460722,2.47616419,0,0,0,0.483333333,0
16.53062748,101.9136076,3.54081687,3.3590854,0,0,0,13,0
4.202579295,296.9209778,3.270358399,2.941811174,0,0,0,4.5,0
2.892780787,42.32361111,7.766666667,0.352777778,1,0,0,0,0
14.24946108,333.4698858,9.06003961,2.280114226,0,0,0,10.66666667,0
10.51631646,193.2493723,5.771669501,1.595555897,0,0,0,589.8333333,0
18.59657027,355.6013889,9.566666667,1.797222222,0,1,0,0,0
8.208991555,85.43723456,10.4898426,0.812234564,0,0,0,3,0
19.85659076,182.0406576,1.214172496,0.040689972,0,0,0,3.933333333,0
10.1885559,49.54554161,10.27395082,0.212208272,0,1,0,5.75,0
34.18251754,341.6053138,6.957346609,1.748852912,0,0,0,1.5,0
16.59391829,212.1354167,3.25,2.270833333,1,1,1,0,0
16.42934296,105.6626986,7.051718686,1.114087497,0,1,0,10,0
3.905477626,148.3225817,6.775936757,1.273276108,0,0,0,17.4,0
33.535055,105.7486111,6.033333333,0.497222222,0,1,0,0,0
15.57541786,14.70725402,7.02590354,0.332254019,0,0,0,3.933333333,0
6.68058874,248.6496743,7.759601628,2.829492374,0,1,0,6.25,0
7.379978435,60.69791667,7.25,2.604166667,0,0,0,0,0
18.46217045,199.3909396,9.38255005,3.130588192,0,1,0,4,0
22.40848403,338.0994095,2.385827224,2.203576134,1,1,0,0.233333333,0
30.43672395,48.6788116,7.694418817,0.77257729,0,0,0,6.416666667,0
17.12238684,97.20763889,4.983333333,1.584722222,0,0,1,0,0
22.73500365,275.6922415,7.003673587,2.483908192,1,0,0,5,0
49.57206459,130.1606876,3.856502293,2.714312404,1,0,0,1.75,0
12.24692501,138.0298611,0.716666667,1.940277778,0,0,0,0,0
8.422557996,13.88617881,2.73170861,0.22909897,1,0,0,0.066666667,0
14.65533398,63.5767569,10.15783438,0.151062457,1,0,1,0.116666667,0
25.10012037,36.64930556,8.416666667,1.298611111,0,0,0,0,0
23.16548711,16.99513889,0.116666667,2.990277778,0,0,0,0,0
15.67104677,211.5933247,9.760207377,2.166241359,0,1,0,1,0
27.08920458,227.6493056,8.416666667,2.701388889,0,0,0,0,0
22.63673069,344.4791667,11.5,0.958333333,0,1,0,0,0
9.931367845,291.8548611,3.483333333,2.290277778,0,1,0,0,0
21.38745007,30.45334894,10.88037454,2.911682272,0,0,0,0.233333333,0
23.27149886,274.1329457,3.281697702,1.424612379,0,1,0,7.75,0
12.3602736,79.34332344,8.239762561,1.742628996,1,0,0,2.7,0
28.36615495,334.8558574,3.514523523,1.116364867,0,0,1,8.25,0
17.67875001,216.4520924,9.686475669,0.114489666,0,0,0,9,0
13.68150187,217.7955892,4.905859914,0.653228059,0,0,0,3,0
25.22491209,175.5227717,8.236002122,0.738049478,0,0,0,14.75,0
23.53395417,105.9099643,2.16085722,0.768297616,0,0,0,2.5,0
12.76648041,350.0150994,0.57754226,0.06232166,0,0,0,1.533333333,0
3.209281948,318.2485682,5.965635798,3.470842851,0,1,0,1.5,0
5.28989148,319.4100326,9.840783264,2.182328475,0,1,0,0.116666667,0
15.38024153,185.1666751,5.053055442,2.993063969,0,0,0,16,0
19.52360587,44.74305556,6.166666667,3.486111111,0,0,1,0,0
7.949170729,182.5707267,7.654766248,1.029060048,0,0,0,4.583333333,0
18.17396532,242.6113487,6.023313451,1.598005908,0,1,0,216,0
24.98996006,329.4402802,10.56672474,0.115969803,0,0,0,0.166666667,0
3.134889715,71.89583333,2.5,1.791666667,0,1,0,0,0
1.29832614,135.3131443,7.51546286,2.70758873,0,0,0,3.933333333,0
20.06510147,106.8539321,5.954694708,1.899562903,1,0,0,116,0
19.86091388,134.2041667,4.9,0.408333333,0,0,1,0,0
15.95835112,319.3243136,7.783526732,2.35276972,0,0,0,0.066666667,0
20.04946792,75.76319444,5.683333333,1.473611111,0,1,0,0,0
0.14785755,26.31655044,5.978978075,1.871711085,0,0,1,423.5333333,0
23.06744871,156.620128,6.057948789,1.767182221,0,1,0,159.7666667,0
14.01100041,226.735627,6.326469261,2.718265912,0,1,1,12,0
6.559857132,177.3419792,5.919422397,2.202395829,0,0,0,23.91666667,0
6.01353404,216.5297702,8.610267536,1.206340951,0,0,0,12.86666667,0
19.48659532,121.7972222,4.866666667,2.594444444,0,1,0,0,0
8.758550412,125.2634193,5.99019174,1.81071985,0,1,0,243.8333333,0
19.41622231,304.8604167,3.35,3.279166667,0,1,1,0,0
15.54197488,279.4618056,11.08333333,0.076388889,0,0,0,0,0
22.96838214,114.8166464,4.555320382,2.874979736,0,1,0,11,0
11.84438794,110.2104167,5.05,1.579166667,0,1,0,0,0
2.14918782,216.8229944,4.308951043,0.274227772,0,0,0,3.666666667,0
16.96165816,312.3921886,6.236119098,2.14947804,0,1,0,50.5,0
24.85624209,356.9295881,6.096457868,0.376317928,0,1,0,24.5,0
5.633826123,34.02156809,0.841927341,0.895098572,0,0,0,3,0
7.951522419,192.5135558,10.35322945,3.159389165,0,1,1,6.366666667,0
15.03606349,304.8743982,3.1587609,3.399558075,0,0,0,8.5,0
4.532049474,294.5354338,11.1424106,1.03196154,0,1,0,1.95,0
14.96349174,218.0975495,3.047327407,0.413521695,0,1,0,10.5,0
17.56557523,305.2086804,5.357636838,2.894791797,0,0,0,14.75,0
12.70400146,246.4447872,10.67489289,0.889231648,0,0,0,0.016666667,0
15.58789132,316.827653,5.190481417,2.306819654,1,1,0,16.96666667,0
23.65586988,360.9,2.4,3.2,0,0,0,0,0
2.414428057,153.2271113,5.450670247,0.631222073,0,0,0,4.066666667,0
33.70695552,16.105548,2.533151937,2.19027022,0,0,0,1,0
17.57182244,330.9060307,2.255263671,1.888669569,0,0,0,3.783333333,0
32.44994186,310.4454223,5.978250175,1.760658793,0,1,0,205.75,0
23.62308365,92.40366146,6.218973697,1.091161464,0,0,0,13.61666667,0
8.510727504,10.00735859,5.959282051,2.87922559,0,0,0,47.83333333,0
23.48715908,34.20208011,4.849922719,1.59375322,0,0,0,0.1,0
30.04323168,22.95555484,1.066683824,1.910415952,0,1,0,0.033333333,0
20.17602534,196.1409282,5.845596754,0.260597457,0,1,0,20.65,0
5.406482183,328.7569444,5.833333333,0.486111111,0,0,0,0,0
6.284222755,18.0329615,1.593977476,2.808010726,1,1,1,6,0
14.56768398,192.7952463,6.051744853,1.805731864,1,1,0,344.9166667,0
20.00774614,285.2674534,6.418882253,1.475602128,0,0,0,0.483333333,0
10.42785922,170.6550237,8.27541688,2.471690391,0,0,0,7.75,0
9.766438652,349.2281174,6.177283396,1.214492058,0,0,0,77.25,0
28.91082581,4.056487955,1.355710909,2.916428712,0,1,0,1.416666667,0
31.31322516,198.0248008,3.166261435,1.295634155,0,0,1,12,0
31.34807797,264.4381944,10.51666667,1.123611111,0,0,0,0,0
13.53493727,60.27050542,6.492130034,2.354494582,0,0,0,5,0
25.06298942,71.24444444,5.866666667,1.488888889,0,1,1,0,0
17.04595785,12.31867862,7.648286809,2.320210272,0,1,0,2,0
1.889093528,49.71325685,5.894080208,1.525756847,0,1,0,43.5,0
18.06055778,68.32916667,7.9,2.341666667,1,0,0,0,0
7.481707078,186.4034493,6.455044223,2.822553197,0,1,0,57,0
7.682447873,198.2446724,5.87213645,2.650922352,0,0,0,7.75,0
24.72887363,164.1540031,3.696075103,3.174836463,0,1,0,6.583333333,0
26.640986,355.5213053,6.025571162,1.791194737,1,0,0,8.6,0
21.88393459,83.28958333,6.95,0.420833333,0,0,0,0,0
13.94089527,265.0520833,1.25,1.895833333,0,0,0,0,0
34.01982182,266.5470407,7.707075364,0.439401835,0,0,0,16.48333333,0
15.11643128,162.6867999,7.516801442,1.372216607,0,1,0,0.066666667,0
28.80553879,227.5947292,9.726499649,3.179451404,0,1,0,0.466666667,0
21.27431683,194.1857169,4.457205502,1.626783104,0,1,0,0.083333333,0
3.684742311,221.9424954,1.380110704,2.067921279,0,0,0,2.233333333,0
17.80423736,77.87703824,3.892229042,0.970788238,0,0,0,10.25,0
18.85003607,122.7736111,5.433333333,2.452777778,0,0,0,0,0
0.701917322,332.4113086,6.139332554,2.771835763,0,0,0,69.5,0
19.8518634,215.7384118,6.278116754,1.525477087,1,1,0,0.116666667,0
11.83799683,127.2536784,5.787704351,1.482845105,0,0,0,46.51666667,0
5.04054978,95.96779865,0.772832422,2.07109024,0,0,0,0.316666667,0
5.107254571,275.5604167,10.55,2.120833333,0,0,0,0,0
46.27141589,57.49446314,6.103576034,1.808790061,0,1,0,216.25,0
4.663752197,166.5238389,5.269992732,2.111577813,0,0,0,40.95,0
27.35409634,330.4629765,11.11143544,0.931726477,1,0,0,0.266666667,0
12.69661811,97.05260325,1.262477954,1.853646752,0,0,0,2,0
8.866519199,221.6395304,8.61430429,2.735469648,0,0,0,0.5,0
19.36475892,38.04743301,1.138392186,3.120349674,0,0,1,1.25,0
22.55604935,9.059496278,1.427910665,2.145607389,0,0,1,1.25,0
18.400598,57.88194444,2.833333333,1.763888889,0,1,0,0,0
5.351288189,37.97129258,0.688978105,2.950459246,1,0,0,0.4,0
19.12930284,69.47704252,11.44902056,0.047263032,0,0,0,0.066666667,0
22.41197046,340.2300645,5.521547152,2.353268869,0,0,0,8.833333333,0
35.23366197,50.67771699,7.701063809,1.150633653,0,0,1,9.833333333,0
1.289964099,275.2857581,6.858193391,2.572563613,0,1,0,0.05,0
7.090615412,122.8143993,4.454416964,3.35018404,0,1,0,1,0
23.6573531,214.5396048,11.04708282,1.960395165,0,0,0,1.866666667,0
12.99971229,167.1046533,3.6868666,0.930068958,1,0,0,6.833333333,0
5.590863937,332.6074747,6.650061693,3.213754983,0,0,0,2.5,0
9.059973806,149.5215587,11.48259155,3.042392019,0,1,0,0.033333333,0
6.908737183,171.2507214,6.017314784,2.500721449,0,0,0,0.033333333,0
13.55204366,2.995532612,4.02927122,2.328865945,0,0,0,15.83333333,0
18.82258081,289.3747384,8.970294535,1.792099543,1,0,0,2.016666667,0
13.41231716,308.8448234,3.724237626,0.690656766,0,0,0,0.05,0
39.26704853,67.79739439,5.643374959,2.310303374,0,0,0,0.45,0
14.80193001,297.6058341,9.459980918,3.253056351,1,1,0,2,0
18.23330668,49.14444444,3.466666667,0.711111111,0,0,0,0,0
12.62511835,91.48170409,7.338855996,0.322067386,0,0,0,17.33333333,0
4.670705569,332.6875,7.5,3.375,0,0,0,0,0
5.077603796,92.89722222,2.466666667,1.794444444,1,1,0,0,0
31.22049359,168.8805288,3.489356762,0.536778804,1,1,0,10.75,0
16.33547948,162.3536078,5.710530912,1.839718938,0,1,0,44,0
15.19403279,233.2201411,5.283386731,2.438891114,1,1,1,0.066666667,0
4.604376421,283.8322421,6.015621032,1.515350223,0,0,0,256.25,0
18.23620164,133.2266989,5.440772649,0.341282194,0,0,0,5.5,0
13.48235592,86.81220535,4.507071555,2.572622019,0,1,0,2.5,0
17.51430396,99.2373957,6.170251447,1.237395705,0,0,0,11.5,0
0.04703844,4.091769992,6.401704578,2.449896675,0,0,0,17.5,1
23.34130857,198.3801661,7.295804718,2.410721665,1,1,0,17,0
26.16960678,353.2011025,4.826459893,3.442769162,0,0,0,1.95,0
45.13861361,253.1419564,3.406952957,1.312789707,0,1,0,1.383333333,0
11.1837485,357.0675746,6.750059256,0.421403646,0,0,0,41,0
17.74690289,281.616221,8.462854592,2.178720966,1,0,1,2.5,0
11.2818996,13.17356438,4.165545064,0.650741178,0,0,1,0.1,0
8.37339106,228.7185655,6.75442781,2.531434492,0,1,0,1.5,0
13.88814098,227.3016442,7.000165215,3.305753783,0,1,0,13.31666667,0
26.56153081,15.28301504,6.792360884,1.555237259,0,1,0,0.5,0
18.81600278,9.377969477,6.109105588,2.257830588,0,0,0,24,0
36.89542824,350.0104167,0.25,0.020833333,0,0,0,0,0
36.93939638,227.1062496,2.549991422,3.252082976,0,1,0,1.883333333,0
17.74598678,299.0529767,4.176946929,2.230356641,0,0,0,16.4,0
7.82650108,341.295226,7.084021272,1.617274046,1,0,0,10,0
20.09642674,169.6951496,6.38732266,1.747232944,1,1,0,17.38333333,0
7.116266555,11.43996824,6.154429097,2.576051516,0,0,0,61.83333333,0
21.83586172,297.3798611,9.116666667,3.240277778,0,1,0,0,0
11.13025998,153.8631364,3.284726068,0.150752475,0,1,0,5.75,0
19.11326705,323.7826164,5.217207145,1.563866369,0,0,0,0.066666667,0
7.63073448,131.3883414,9.156669645,2.233186383,0,0,0,0.766666667,0
10.74490969,106.9798173,0.852771928,1.899956179,1,1,0,3,0
19.54379406,138.0972222,2.333333333,2.805555556,0,0,0,0,0
20.1024757,19.04491675,1.876906489,1.771055474,0,1,0,6.75,0
20.91462135,121.8924614,2.58092724,2.707739143,0,0,0,3.683333333,0
27.80112725,260.278203,6.007159749,1.492866696,0,0,0,122,0
9.620832863,17.25289099,6.069383719,3.465579813,1,1,0,1.166666667,0
3.86730035,105.0962827,2.310785816,0.256699409,0,1,0,3,0
5.88653793,324.0027545,5.092945557,1.846504515,0,0,0,7.25,0
20.73881313,275.2804874,5.75361234,2.855576231,0,0,0,33.71666667,0
2.552946451,220.3946059,7.816689756,3.342627338,0,0,0,15,0
21.78859948,309.6690151,5.778015919,1.717739383,0,0,0,131.9833333,0
25.64657404,150.2763736,5.782488191,3.102439741,0,0,0,33.25,0
21.93206041,304.9004365,2.536342209,3.057896821,0,0,0,7,0
22.03981528,282.1123393,2.696142344,2.241505931,0,0,0,0.816666667,0
20.38015852,259.2824635,6.553962725,0.274568135,0,0,0,14,0
18.13202688,245.8147202,4.926040763,1.335553575,0,0,0,14,0
2.927063974,92.16524555,5.328551883,0.989551106,0,1,0,15.96666667,0
25.49718541,254.3229167,7.75,2.645833333,0,0,1,0,0
5.677500391,131.8715278,3.083333333,1.256944444,0,0,0,0,0
5.872076022,105.8638259,3.368119039,0.112583013,0,0,0,8.5,0
26.06566072,75.66849506,7.956118631,1.62317161,1,0,0,2,0
19.43289144,347.4430511,10.63322596,3.113198918,1,1,0,0.033333333,0
25.49807471,128.4758067,10.91358114,2.873723384,0,1,0,3.833333333,0
14.84835038,293.2170161,5.468049457,0.27634203,0,0,0,14,0
12.89502659,68.83472222,3.966666667,1.330555556,0,1,0,0,0
21.49743399,92.00869955,0.208789273,1.015643997,0,1,0,0.083333333,0
22.53303888,155.544,8.911185657,1.919000047,0,1,1,8.45,0
18.54042667,271.473358,7.748920531,1.748864262,0,0,0,14.53333333,0
28.40308033,92.23111509,5.546762222,0.536670648,1,0,0,3.5,0
10.02978921,181.3099559,7.438941724,0.419210762,0,1,0,1.883333333,0
18.34338953,316.2507836,6.018806895,0.417450287,0,1,0,4,0
18.822281,324.3087572,5.85625608,1.950776976,0,1,0,78,0
31.03465885,206.0416667,1,3.083333333,0,0,0,0,0
16.87239098,21.86225005,3.305998782,1.581000051,1,1,0,6.75,1
10.91059283,105.9620558,4.783518134,0.837055796,0,1,0,4.5,0
10.8464469,311.41875,10.05,3.1625,0,1,0,0,0
8.872285694,328.5208333,11.5,0.958333333,1,1,0,0,0
27.82637035,190.2888889,6.933333333,1.577777778,0,0,1,0,0
16.96027438,152.6009119,8.002606002,1.094226957,0,0,0,14,0
12.7048318,214.4649034,5.907120152,1.974637426,1,0,1,94.5,0
18.53094162,180.1838482,4.412357983,1.628651751,0,1,1,0.166666667,0
19.54630866,6.977777778,0.533333333,0.044444444,0,0,0,0,0
24.37763534,128.1051987,5.993685338,1.80005663,0,1,1,298.1666667,0
13.7280848,110.48125,11.55,2.0375,1,1,0,0,0
14.5662403,126.8538857,3.506743096,0.708052371,0,0,0,0.016666667,0
20.5845759,309.6044471,9.225885764,1.041947084,1,0,0,8,0
1.380727586,202.4030255,9.672611751,0.258085621,0,1,0,3,0
14.18609264,17.49989384,8.170896606,3.241867411,0,1,0,12.33333333,0
18.49229059,113.1259449,3.022678617,1.249556053,0,0,0,0.116666667,0
9.60665774,282.5920998,7.140067955,2.557377602,0,0,1,17.83333333,0
22.91258264,33.71946087,6.636699606,1.561789132,0,0,0,0.133333333,0
20.12978092,220.8643864,3.254727199,2.372419189,0,0,0,4.833333333,0
26.56509091,39.04861111,1.166666667,3.097222222,1,0,0,0,0
14.70100127,181.3381037,6.053223559,1.881519982,0,0,0,201.5,0
23.83547209,194.0468483,1.124360275,1.904540544,0,1,1,0.083333333,0
22.24949408,177.0732621,1.758290895,2.146178787,0,0,0,0.016666667,0
4.813356989,337.15625,3.75,1.3125,0,1,0,0,0
16.27339352,48.65347222,8.316666667,0.693055556,0,0,1,0,0
3.283880226,46.57291667,10.25,2.854166667,1,1,0,0,0
9.107297913,339.0666667,1.6,3.133333333,0,0,0,0,0
18.85944302,166.2922708,7.0144997,1.401479179,1,0,1,0.65,0
10.99876424,13.9650214,6.088697146,0.475643273,0,0,0,19.25,1
7.462159738,39.0034097,5.241402453,3.262823832,0,0,0,17.73333333,0
22.65568673,323.6083333,9.4,2.216666667,0,0,0,0,0
8.003840276,118.0937206,2.249293339,1.843779444,0,0,1,1.5,0
14.60228017,62.98989344,0.308738184,0.010253985,0,1,0,0.983333333,0
18.31411296,17.99956757,6.03396288,1.669747915,0,1,1,309.85,0
22.64236623,304.1538141,3.691538015,3.307980751,0,0,0,0.016666667,0
30.56332139,166.9465278,1.283333333,1.106944444,0,1,0,0,0
30.26275633,101.0320008,0.777169339,3.028528562,0,0,0,1.75,0
19.8460626,235.957835,1.036390819,2.031748333,0,0,0,2.5,0
30.5046288,116.0013889,0.033333333,2.997222222,0,0,0,0,0
18.68238666,198.2687125,6.120271915,1.886768091,0,1,0,16.5,0
1.98363529,121.6308238,5.884137403,2.979468157,0,0,0,48,0
34.35774297,101.2247419,5.477807083,2.537241862,0,0,0,4.166666667,0
24.72166019,350.1113763,2.804447231,0.092465649,0,0,0,7.333333333,0
10.57043953,254.7718404,5.475829456,2.54545155,0,1,0,0.083333333,0
33.3655294,211.4965569,11.89612901,1.986140201,0,1,1,0.333333333,0
16.78457663,247.3152778,7.566666667,2.630555556,0,0,0,0,0
18.29052962,123.4965278,11.91666667,3.006944444,1,0,0,0,0
22.27117412,222.6466809,8.457198188,1.790819094,1,1,1,4,0
14.75622296,297.5768555,10.15546841,2.850227851,0,0,0,0.2,0
6.87691233,157.8945826,2.530017911,3.200556302,0,0,0,0.5,0
20.40248006,224.2553853,6.129246886,0.553642491,0,0,0,3.1,0
18.20473645,312.1461008,3.506419562,3.333600815,1,0,0,2,0
13.54235434,150.3142416,7.541528908,2.815630477,0,1,0,9,0
2.895321292,82.10618634,2.608419296,1.914646994,0,1,1,6,0
18.69223227,45.45481858,10.8699266,3.153514752,0,1,0,3,0
9.289413078,286.9390947,1.477284698,0.078266737,1,0,0,2.083333333,0
8.934597091,38.81736111,4.383333333,2.365277778,0,0,0,0,0
17.97482086,166.7249357,6.069529638,1.275064283,0,1,1,35.16666667,0
29.40485963,161.8446698,3.727924955,0.678003127,1,0,0,0.5,0
16.13239634,223.0444444,1.066666667,0.911111111,0,1,1,0,0
7.092806561,63.26245681,6.277647693,0.244680151,0,0,0,14.13333333,0
18.47648528,62.34513889,8.283333333,0.309722222,0,1,0,0,0
18.49169452,27.34373497,8.249639188,0.309042812,0,1,0,0.166666667,0
4.110134324,28.34924311,8.381834626,0.719381998,0,1,0,1,0
18.81464053,225.9215281,1.883325299,1.841667001,0,1,0,0.066666667,0
18.81360723,330.9894374,5.811072015,1.73806656,0,0,0,35.75,0
14.93448784,159.2360885,5.666122805,1.548633772,0,1,0,1,0
24.52917016,347.0389125,3.164537736,2.981920865,0,0,1,2.666666667,0
3.402317375,5.762445736,5.830490891,1.331304264,0,0,0,41.13333333,0
27.01416105,78.26798384,6.431612175,1.359650507,0,0,0,8.883333333,0
25.18884465,16.61736111,9.183333333,3.234722222,0,1,0,0,0
21.41329986,188.3561704,8.196849683,0.509801846,0,0,0,10.75,0
20.18418401,127.5749752,7.820085581,1.455530726,0,1,0,15.5,0
6.269995247,250.80625,4.65,0.3875,0,0,0,0,0
20.3391017,336.5945356,9.731144902,1.269535629,0,0,0,3.766666667,0
29.60658286,298.5249356,10.43511757,3.079231067,0,0,0,6,0
23.73005951,358.5866745,9.919810862,1.235285659,1,0,0,2.816666667,0
15.00255253,191.373359,7.345301723,3.040025617,0,0,0,14,0
18.00589898,223.6971775,6.982796161,0.323655829,0,1,0,13.31666667,0
15.04589996,355.8451685,3.715956586,1.319414858,0,0,0,0.466666667,0
16.31699286,63.4262819,7.617430118,0.225679278,0,0,0,16.2,0
